fa_ui_strings_glossary_october_2014_x86_x64_5643761.zip,"UI Strings Glossary October 2014 (x86 and x64) - (Persian)",4cde803b09c72a3c5b002f1462de6ba63d5b42c5
fa_win31.exe,"Windows 3.1 (Persian)",078f04694934c241573ff89a27fb312c6726d23d
fi_.net_framework_4_client_profile_x86_langpack_539660.exe,".NET Framework 4 Client Profile (x86) LangPack - (Finnish)",dd0a4a3c73d3e7d563532308eecba35f4b61eb78
fi_.net_framework_4_client_profile_x86_x64_langpack_539660.exe,".NET Framework 4 Client Profile (x86 and x64) LangPack - (Finnish)",070951f1f79be67e5bb902f44c6139b53ec02531
fi_.net_framework_4_full_x86_langpack_539661.exe,".NET Framework 4 Full (x86) LangPack - (Finnish)",8821e630e1ef8758c11ae0f9f995efef15c3ea71
fi_.net_framework_4_full_x86_x64_langpack_539661.exe,".NET Framework 4 Full (x86 and x64) LangPack - (Finnish)",901906e881b5627a7de254634735d23267499430
fi_.net_framework_4.5_language_pack_r2_x86_x64_1076156.exe,".NET Framework 4.5 Language Pack (x86 and x64) - (Finnish)",ddf20d9401532c2b3da4662359ac564aa1f03baf
fi_.net_fx_4_5_1_lp_windows_vistasp2_windows_7sp1_windows_8_windows_server_2008sp2_windows_server_2008r2sp1_windows_server_2012_x86_x64_3009843.exe,".NET Framework 4.5.1 Language Pack - Windows Vista SP2, Windows 7 SP1, Windows 8, Windows Server 2008 SP2, Windows Server 2008 R2 SP1, Windows Server 2012 (x86 and x64) - (Finnish)",6b8e867edf2e61920f0d8061c04f8523778f6c5f
fi_2007_microsoft_office_suite_service_pack_2_x86.exe,"2007 Microsoft Office Suite Service Pack 2 (x86) - (Finnish)",2d65c1d988053e53d10d117d7d1e67e6f603fb8f
fi_2007_office_servers_service_pack_2_x64.exe,"Office Servers 2007 Service Pack 2 (x64) - (Finnish)",cf6283024ce75c033d16a9b442306c090b51f73c
fi_2007_office_servers_service_pack_2_x86.exe,"Office Servers 2007 Service Pack 2 (x86) - (Finnish)",af0400c991bc73046ce58ec11593ddd01e868059
fi_access_2003.iso,"Office Access 2003 (Finnish)",8adf89501e972b2fec3a0a149a199f53790ccd2d
fi_access_2010_x64_534517.exe,"Access 2010 (x64) - (Finnish)",8a28806336f6f238d8d5222868047390b357f628
fi_access_2010_x86_534506.exe,"Access 2010 (x86) - (Finnish)",c629c15d9053d4b4c0c7b4db3207faeaa70e2a1d
fi_access_2010_x86_x64_dvd_534505.iso,"Access 2010 (x86 and x64) - DVD (Finnish)",35aa2febf658b128b84afe27d3197e7602a96202
fi_access_2013_x64_1357863.exe,"Access 2013 (x64) - (Finnish)",73925c100c2c600f8b0073d1da443e93cfe485fc
fi_access_2013_x86_1357859.exe,"Access 2013 (x86) - (Finnish)",fdad564045708abdb8dc9eac645fda0a9bf403cc
fi_access_2013_x86_x64_dvd_1340256.iso,"Access 2013 (x86 and x64) - DVD (Finnish)",4a5959e7176b26f3b8372c79a2386e2850f93639
fi_business_contact_manager_for_outlook_2010_x64_511339.exe,"Business Contact Manager for Outlook 2010 (x64) - (Finnish)",c25d7ce3956fcb9ea313146b9ef63d588ee65544
fi_business_contact_manager_for_outlook_2010_x86_511343.exe,"Business Contact Manager for Outlook 2010 (x86) - (Finnish)",3892248308dd3026c1d08562d2c4eacd28527188
fi_business_contact_manager_for_outlook_2010_x86_x64_dvd_511341.iso,"Business Contact Manager for Outlook 2010 (x86 and x64) - DVD (Finnish)",3709b1a822cfa0ab400e60a6f015717eb93d66c4
fi_crm_3.0_professional_cd1_x13-18487.iso,"Microsoft Dynamics CRM 3.0 Professional Edition - CD 1 (Finnish)",83c8c735ec93531e90bd25c408ec0423b71a0b2f
fi_crm_3.0_professional_cd2_x13-09466.iso,"Microsoft Dynamics CRM 3.0 Professional Edition - CD 2 (Finnish)",fe2adcecd8e133344cd3760b1a9ea3a643687bfb
fi_crm_3.0_small_business_cd1_x13-18487.iso,"Microsoft Dynamics CRM 3.0 Small Business Edition - CD 1 (Finnish)",83c8c735ec93531e90bd25c408ec0423b71a0b2f
fi_crm_3.0_small_business_cd2_x13-09466.iso,"Microsoft Dynamics CRM 3.0 Small Business Edition - CD 2 (Finnish)",fe2adcecd8e133344cd3760b1a9ea3a643687bfb
fi_dataacc.exe,"Finnish Data Access Pack",bedf516f334ac82691991a622d98e3905685a389
fi_dynamics_crm_4.0_enterprise_professional_workgroup_x86_dvd_x14-29963.iso,"Dynamics CRM 4.0 Enterprise, Professional, and Workgroup Editions (x86) - DVD (Finnish)",c75325bd0647514aafd693bcd052d29aea31ca4d
