qu_ui_strings_glossary_october_2014_x86_x64_5643761.zip,"UI Strings Glossary October 2014 (x86 and x64) - (Quechua)",15e3d00fd8a04620b934bcc70d4f8515044d2b06
qut_ui_strings_glossary_october_2014_x86_x64_5643761.zip,"UI Strings Glossary October 2014 (x86 and x64) - (K'iche)",e6406ae0e472212dc7e63fdc5c303059661e9360
